date,Close,vol
2005-02-24,117.69,0.00561
2005-02-25,117.75,0.00545
2005-02-28,117.51,0.00532
2005-03-01,117.33,0.00518
2005-03-02,117.77,0.0051
2005-03-03,118.27,0.00506
2005-03-04,118.31,0.00491
2005-03-07,118.31,0.00477
2005-03-08,118.46,0.00464
2005-03-09,118.53,0.00451
2005-03-10,118.65,0.00439
2005-03-11,117.78,0.00461
2005-03-14,117.06,0.00471
2005-03-15,117.24,0.0045899999999999995
2005-03-16,117.47,0.00448
2005-03-17,116.65,0.00466
2005-03-18,114.75,0.00599
2005-03-21,114.82,0.0058200000000000005
2005-03-22,114.82,0.00565
2005-03-23,114.19,0.00564
2005-03-24,113.84,0.005529999999999999
2005-03-25,113.5,0.00541
2005-03-28,113.4,0.00526
2005-03-29,113.59,0.00512
2005-03-30,113.54,0.00498
2005-03-31,112.45,0.00535
2005-04-01,111.76,0.0054
2005-04-04,111.04,0.00547
2005-04-05,110.51,0.00543
2005-04-06,110.63,0.00528
2005-04-07,110.01,0.0053
2005-04-08,110.47,0.00524
2005-04-11,109.67,0.005379999999999999
2005-04-12,111.1,0.00607
2005-04-13,110.73,0.00595
2005-04-14,111.72,0.0061600000000000005
2005-04-15,111.41,0.00601
2005-04-18,111.89,0.0059299999999999995
2005-04-19,112.87,0.0061200000000000004
2005-04-20,111.65,0.006490000000000001
2005-04-21,112.69,0.006679999999999999
2005-04-22,112.39,0.006520000000000001
2005-04-25,112.16,0.00635
2005-04-26,112.6,0.006229999999999999
2005-04-27,112.54,0.00605
2005-04-28,111.57,0.006229999999999999
2005-04-29,112.17,0.00619
2005-05-09,113.2,0.00639
2005-05-10,113.39,0.006220000000000001
2005-05-11,114.12,0.006229999999999999
2005-05-12,113.97,0.00606
2005-05-13,114.42,0.00596
2005-05-16,115.3,0.00607
2005-05-17,114.96,0.0059299999999999995
2005-05-18,114.81,0.00577
2005-05-19,115.11,0.00564
2005-05-20,115.47,0.005529999999999999
2005-05-23,114.86,0.00551
2005-05-24,114.81,0.00535
2005-05-25,116.11,0.00585
2005-05-26,116.55,0.00576
2005-05-27,116.25,0.00562
2005-05-30,116.24,0.0054600000000000004
2005-05-31,116.41,0.0053100000000000005
2005-06-01,115.0,0.00592
2005-06-02,114.42,0.00588
2005-06-03,114.71,0.0057399999999999994
2005-06-06,114.89,0.0055899999999999995
2005-06-07,115.69,0.0056700000000000006
2005-06-08,115.11,0.00564
2005-06-09,113.9,0.00603
2005-06-10,114.21,0.00589
2005-06-13,114.26,0.00572
2005-06-14,115.46,0.00609
2005-06-15,115.37,0.00592
2005-06-16,116.2,0.00599
2005-06-17,117.11,0.00611
2005-06-20,117.29,0.00595
2005-06-21,116.83,0.00585
2005-06-22,117.03,0.0057
2005-06-23,116.18,0.0058
2005-06-24,116.63,0.00571
2005-06-27,117.16,0.00565
2005-06-28,116.3,0.00576
2005-06-29,115.74,0.00571
2005-06-30,114.78,0.00589
2005-07-01,114.62,0.00573
2005-07-04,114.62,0.00556
2005-07-05,114.66,0.0054
2005-07-06,114.96,0.00528
2005-07-07,114.4,0.00526
2005-07-08,115.2,0.005370000000000001
2005-07-11,115.33,0.005220000000000001
2005-07-12,115.31,0.00507
2005-07-13,115.22,0.0049299999999999995
2005-07-14,116.3,0.00528
2005-07-15,116.62,0.00517
2005-07-18,116.07,0.00515
2005-07-19,115.82,0.00502
2005-07-20,116.05,0.0049
2005-07-21,115.8,0.00479
2005-07-22,115.93,0.00466
2005-07-25,116.49,0.0046700000000000005
2005-07-26,116.37,0.00454
2005-07-27,116.48,0.00441
2005-07-28,117.27,0.00458
2005-07-29,117.21,0.00445
2005-08-01,116.64,0.00447
2005-08-02,117.12,0.00445
2005-08-03,117.38,0.00436
2005-08-04,117.09,0.00427
2005-08-05,116.13,0.0045899999999999995
2005-08-08,116.12,0.00446
2005-08-09,116.67,0.00447
2005-08-10,116.45,0.004370000000000001
2005-08-11,116.89,0.00434
2005-08-12,117.62,0.00446
2005-08-15,117.89,0.004370000000000001
2005-08-16,117.47,0.00433
2005-08-17,117.54,0.00421
2005-08-18,117.54,0.004079999999999999
2005-08-19,117.9,0.00403
2005-08-22,117.66,0.00395
2005-08-23,117.36,0.0038799999999999998
2005-08-24,116.4,0.00425
2005-08-25,116.51,0.00413
2005-08-26,116.54,0.0040100000000000005
2005-08-29,117.11,0.004070000000000001
2005-08-30,117.45,0.0040100000000000005
2005-08-31,117.77,0.00395
2005-09-01,118.17,0.00392
2005-09-02,117.72,0.00391
2005-09-05,117.96,0.0038299999999999996
2005-09-06,117.81,0.00373
2005-09-07,117.74,0.0036299999999999995
2005-09-08,119.01,0.00435
2005-09-09,119.08,0.004229999999999999
2005-09-12,119.67,0.00427
2005-09-13,119.66,0.00415
2005-09-14,119.33,0.004079999999999999
2005-09-15,119.62,0.0040100000000000005
2005-09-16,119.03,0.004070000000000001
2005-09-19,118.46,0.00411
2005-09-20,118.89,0.00409
2005-09-21,118.22,0.00419
2005-09-22,118.7,0.00418
2005-09-23,119.34,0.00426
2005-09-26,119.42,0.00414
2005-09-27,119.01,0.0041
2005-09-28,118.41,0.0041600000000000005
2005-09-29,117.6,0.00436
2005-09-30,117.46,0.00425
2005-10-10,116.96,0.00425
2005-10-11,117.04,0.00413
2005-10-12,117.15,0.0040100000000000005
2005-10-13,118.0,0.00426
2005-10-14,118.28,0.00418
2005-10-17,117.67,0.00424
2005-10-18,117.85,0.00413
2005-10-19,117.9,0.00402
2005-10-20,117.54,0.0039700000000000004
2005-10-21,118.15,0.00405
2005-10-24,117.6,0.004079999999999999
2005-10-25,118.01,0.00405
2005-10-26,118.21,0.00396
2005-10-27,117.74,0.00396
2005-10-28,118.02,0.0038799999999999998
2005-10-31,117.92,0.0037799999999999995
2005-11-01,116.74,0.004379999999999999
2005-11-02,116.28,0.00436
2005-11-03,115.83,0.00433
2005-11-04,116.09,0.00424
2005-11-07,116.16,0.00412
2005-11-08,116.39,0.00403
2005-11-09,115.78,0.00411
2005-11-10,115.41,0.00406
2005-11-11,115.27,0.00396
2005-11-14,114.88,0.0039299999999999995
2005-11-15,115.27,0.0039
2005-11-16,115.26,0.00379
2005-11-17,116.31,0.00427
2005-11-18,116.98,0.00436
2005-11-21,116.77,0.00426
2005-11-22,117.57,0.00445
2005-11-23,117.84,0.00435
2005-11-24,118.16,0.00428
2005-11-25,118.14,0.00415
2005-11-28,118.12,0.00403
2005-11-29,118.43,0.0039700000000000004
2005-11-30,118.3,0.00386
2005-12-01,118.76,0.00386
2005-12-02,118.73,0.00375
2005-12-05,119.12,0.00372
2005-12-06,118.85,0.00366
2005-12-07,118.89,0.00355
2005-12-08,119.04,0.00346
2005-12-09,118.82,0.00339
2005-12-12,119.38,0.0034799999999999996
2005-12-13,119.01,0.00346
2005-12-14,118.6,0.00346
2005-12-15,118.77,0.0033799999999999998
2005-12-16,119.37,0.00349
2005-12-19,119.64,0.00343
2005-12-20,120.5,0.00375
2005-12-21,120.35,0.00365
2005-12-22,120.43,0.00355
2005-12-23,120.66,0.0034799999999999996
2005-12-26,120.65,0.0033799999999999998
2005-12-27,121.21,0.00346
2005-12-28,121.23,0.00336
2005-12-29,121.67,0.0033799999999999998
2005-12-30,121.61,0.00328
2006-01-04,121.17,0.0033
2006-01-05,121.25,0.00321
2006-01-06,121.51,0.00316
2006-01-09,121.76,0.0031100000000000004
2006-01-10,121.62,0.00303
2006-01-11,120.68,0.0034799999999999996
2006-01-12,120.78,0.0033799999999999998
2006-01-13,121.1,0.0033399999999999997
2006-01-16,120.32,0.00359
2006-01-17,120.11,0.00352
2006-01-18,120.69,0.0036
2006-01-19,121.01,0.00355
2006-01-20,121.64,0.00367
2006-01-23,121.92,0.0036
2006-01-24,121.15,0.00381
2006-01-25,120.79,0.0037700000000000003
2006-02-06,119.2,0.00484
2006-02-07,119.24,0.0047
2006-02-08,119.53,0.0046
2006-02-09,120.01,0.00457
2006-02-10,120.94,0.0048
2006-02-13,121.54,0.00481
2006-02-14,121.02,0.0047799999999999995
2006-02-15,120.59,0.00472
2006-02-16,117.96,0.00698
2006-02-17,118.51,0.00687
2006-02-20,117.51,0.0069700000000000005
2006-02-21,116.76,0.006940000000000001
2006-02-22,115.52,0.007209999999999999
2006-02-23,116.54,0.00731
2006-02-24,116.07,0.00716
2006-02-27,117.1,0.00727
2006-02-28,118.29,0.00746
2006-03-01,117.63,0.007359999999999999
2006-03-02,116.22,0.00771
2006-03-03,117.09,0.007690000000000001
2006-03-06,117.47,0.007509999999999999
2006-03-07,116.77,0.00743
2006-03-08,117.65,0.00744
2006-03-09,117.26,0.00727
2006-03-10,117.54,0.0070799999999999995
2006-03-13,118.08,0.006959999999999999
2006-03-14,118.05,0.0067599999999999995
2006-03-15,118.11,0.00656
2006-03-16,117.84,0.0064
2006-03-17,116.88,0.006509999999999999
2006-03-20,118.03,0.00674
2006-03-21,117.82,0.00656
2006-03-22,117.86,0.006370000000000001
2006-03-23,118.93,0.00655
2006-03-24,118.67,0.00639
2006-03-27,118.7,0.0062
2006-03-28,119.29,0.00614
2006-03-29,119.27,0.00596
2006-03-30,119.03,0.00581
2006-03-31,119.35,0.005679999999999999
2006-04-03,119.05,0.00554
2006-04-04,119.25,0.0054
2006-04-05,119.67,0.0053100000000000005
2006-04-06,118.91,0.005379999999999999
2006-04-07,118.45,0.0053
2006-04-10,118.42,0.00515
2006-04-11,118.68,0.00503
2006-04-12,118.58,0.00489
2006-04-13,118.48,0.00475
2006-04-14,118.64,0.00462
2006-04-17,119.49,0.0048
2006-04-18,119.53,0.00466
2006-04-19,119.41,0.004529999999999999
2006-04-20,119.74,0.00445
2006-04-21,120.19,0.00442
2006-04-24,120.41,0.0043100000000000005
2006-04-25,120.17,0.00421
2006-04-26,120.09,0.00409
2006-04-27,120.01,0.00398
2006-04-28,120.02,0.00386
2006-05-08,119.79,0.0037799999999999995
2006-05-09,120.19,0.0037600000000000003
2006-05-10,120.4,0.00367
2006-05-11,120.22,0.00358
2006-05-12,120.78,0.00365
2006-05-15,121.24,0.00366
2006-05-16,121.11,0.0035600000000000002
2006-05-17,121.5,0.0035399999999999997
2006-05-18,121.52,0.00344
2006-05-19,121.57,0.0033399999999999997
2006-05-22,121.42,0.0032600000000000003
2006-05-23,121.72,0.00322
2006-05-24,121.65,0.00313
2006-05-25,121.67,0.0030399999999999997
2006-05-26,121.66,0.00295
2006-05-29,121.73,0.0028699999999999997
2006-05-30,122.02,0.0028399999999999996
2006-05-31,121.69,0.0028399999999999996
2006-06-01,121.34,0.0028399999999999996
2006-06-02,121.05,0.00282
2006-06-05,120.92,0.00275
2006-06-06,121.71,0.00309
2006-06-07,121.64,0.003
2006-06-08,121.65,0.0029100000000000003
2006-06-09,122.59,0.00337
2006-06-12,122.96,0.00336
2006-06-13,123.46,0.0034
2006-06-14,123.63,0.0033200000000000005
2006-06-15,123.36,0.0032600000000000003
2006-06-16,123.45,0.00317
2006-06-19,123.71,0.00312
2006-06-20,123.78,0.0030399999999999997
2006-06-21,123.64,0.00296
2006-06-22,123.19,0.003
2006-06-23,122.78,0.00302
2006-06-26,123.17,0.00303
2006-06-27,123.09,0.00295
2006-06-28,122.35,0.0032
2006-06-29,122.4,0.0031100000000000004
2006-06-30,122.62,0.00305
2006-07-03,122.9,0.00301
2006-07-04,123.37,0.00307
2006-07-05,123.35,0.00298
2006-07-06,121.31,0.00492
2006-07-07,122.38,0.005220000000000001
2006-07-10,122.34,0.00507
2006-07-11,121.91,0.00499
2006-07-12,121.85,0.00485
2006-07-13,122.15,0.00475
2006-07-14,121.87,0.00464
2006-07-17,122.05,0.004520000000000001
2006-07-18,121.27,0.00465
2006-07-19,121.21,0.004520000000000001
2006-07-20,120.05,0.00495
2006-07-21,120.53,0.0049
2006-07-24,118.16,0.00672
2006-07-25,118.6,0.00658
2006-07-26,119.16,0.006490000000000001
2006-07-27,118.41,0.00648
2006-07-28,118.8,0.00634
2006-07-31,119.12,0.00619
2006-08-01,118.04,0.00639
2006-08-02,118.86,0.00643
2006-08-03,118.78,0.00624
2006-08-04,119.62,0.00629
2006-08-07,118.13,0.0068
2006-08-08,118.38,0.00662
2006-08-09,118.15,0.00645
2006-08-10,117.56,0.006379999999999999
2006-08-11,116.28,0.00672
2006-08-14,114.48,0.007509999999999999
2006-08-15,114.35,0.0073
2006-08-16,114.84,0.00716
2006-08-17,114.25,0.00707
2006-08-18,115.38,0.00725
2006-08-21,116.31,0.0073
2006-08-22,116.43,0.007090000000000001
2006-08-23,115.67,0.0070599999999999994
2006-08-24,114.14,0.007559999999999999
2006-08-25,116.12,0.008409999999999999
2006-08-28,115.84,0.008190000000000001
2006-08-29,115.76,0.00795
2006-08-30,115.91,0.00773
2006-08-31,116.14,0.007520000000000001
2006-09-01,115.08,0.00762
2006-09-04,115.42,0.00744
2006-09-05,113.37,0.00839
2006-09-06,113.64,0.00817
2006-09-07,114.31,0.00806
2006-09-08,114.16,0.00783
2006-09-11,114.78,0.00771
2006-09-12,115.36,0.00759
2006-09-13,115.06,0.007390000000000001
2006-09-14,116.0,0.00744
2006-09-15,115.88,0.0072299999999999994
2006-09-18,114.63,0.00748
2006-09-19,115.48,0.00748
2006-09-20,114.9,0.007359999999999999
2006-09-21,114.62,0.00717
2006-09-22,115.45,0.00717
2006-09-25,115.56,0.0069700000000000005
2006-09-26,114.79,0.00695
2006-09-27,115.74,0.00703
2006-09-28,115.61,0.00683
2006-09-29,116.66,0.00698
2006-10-09,116.36,0.0068
2006-10-10,116.96,0.00672
2006-10-11,117.37,0.00658
2006-10-12,117.07,0.00642
2006-10-13,117.19,0.00624
2006-10-16,117.3,0.00606
2006-10-17,117.6,0.00592
2006-10-18,117.43,0.00576
2006-10-19,116.86,0.00571
2006-10-20,116.58,0.00557
2006-10-23,115.54,0.0058200000000000005
2006-10-24,114.58,0.00599
2006-10-25,114.47,0.0058200000000000005
2006-10-26,114.72,0.005679999999999999
2006-10-27,114.14,0.00565
2006-10-30,114.16,0.00548
2006-10-31,114.17,0.00532
2006-11-01,114.6,0.00525
2006-11-02,114.64,0.0051
2006-11-03,115.28,0.00513
2006-11-06,114.52,0.005220000000000001
2006-11-07,114.78,0.0051
2006-11-08,114.51,0.00498
2006-11-09,114.72,0.00486
2006-11-10,112.72,0.00632
2006-11-13,112.65,0.00614
2006-11-14,111.06,0.00686
2006-11-15,109.4,0.00757
2006-11-16,110.93,0.00806
2006-11-17,111.21,0.00785
2006-11-20,110.28,0.00788
2006-11-21,110.76,0.00773
2006-11-22,109.76,0.007809999999999999
2006-11-23,109.98,0.0076
2006-11-24,108.53,0.008029999999999999
2006-11-27,108.44,0.0078
2006-11-28,108.18,0.0076
2006-11-29,107.39,0.00758
2006-11-30,109.01,0.00818
2006-12-01,110.02,0.00825
2006-12-04,109.92,0.00801
2006-12-05,111.14,0.00821
2006-12-06,110.47,0.00811
2006-12-07,109.79,0.00801
2006-12-08,110.9,0.008140000000000001
2006-12-11,111.29,0.00795
2006-12-12,111.68,0.0077599999999999995
2006-12-13,111.69,0.007540000000000001
2006-12-14,110.64,0.007659999999999999
2006-12-15,112.21,0.008159999999999999
2006-12-18,112.18,0.00793
2006-12-19,113.38,0.00811
2006-12-20,112.91,0.00793
2006-12-21,113.36,0.0077599999999999995
2006-12-22,113.42,0.007540000000000001
2006-12-25,113.09,0.007359999999999999
2006-12-26,114.03,0.007409999999999999
2006-12-27,114.24,0.007209999999999999
2006-12-28,114.16,0.006999999999999999
2006-12-29,114.3,0.006809999999999999
2007-01-04,113.67,0.00674
2007-01-05,112.79,0.0068
2007-01-08,111.75,0.0069700000000000005
2007-01-09,109.62,0.00818
2007-01-10,109.28,0.00798
2007-01-11,108.45,0.00796
2007-01-12,109.16,0.00788
2007-01-15,108.91,0.007670000000000001
2007-01-16,110.01,0.00783
2007-01-17,109.31,0.00775
2007-01-18,108.87,0.00759
2007-01-19,108.16,0.007529999999999999
2007-01-22,106.76,0.00795
2007-01-23,107.61,0.00795
2007-01-24,106.59,0.00805
2007-01-25,106.6,0.007809999999999999
2007-01-26,105.93,0.00774
2007-01-29,106.47,0.00761
2007-01-30,106.7,0.007409999999999999
2007-01-31,107.14,0.007259999999999999
2007-02-01,107.01,0.0070599999999999994
2007-02-02,106.89,0.00686
2007-02-05,107.08,0.006670000000000001
2007-02-06,106.27,0.00673
2007-02-07,106.41,0.006540000000000001
2007-02-08,106.42,0.00635
2007-02-09,106.67,0.00619
2007-02-12,106.78,0.00602
2007-02-13,106.59,0.00586
2007-02-14,107.48,0.00603
2007-02-15,107.36,0.00586
2007-02-16,106.94,0.00577
2007-02-26,107.33,0.0056700000000000006
2007-02-27,108.31,0.00592
2007-02-28,107.84,0.00584
2007-03-01,107.69,0.005679999999999999
2007-03-02,108.2,0.00563
2007-03-05,107.73,0.00556
2007-03-06,108.13,0.00547
2007-03-07,107.38,0.00557
2007-03-08,106.92,0.00551
2007-03-09,108.05,0.00591
2007-03-12,107.3,0.0059700000000000005
2007-03-13,106.44,0.00611
2007-03-14,105.31,0.00646
2007-03-15,103.94,0.00701
2007-03-16,103.43,0.0069
2007-03-19,103.33,0.00671
2007-03-20,104.02,0.00671
2007-03-21,102.63,0.007259999999999999
2007-03-22,102.55,0.00705
2007-03-23,101.71,0.0071200000000000005
2007-03-26,103.42,0.00798
2007-03-27,101.34,0.00914
2007-03-28,100.43,0.00914
2007-03-29,99.25,0.009309999999999999
2007-03-30,97.22,0.0103
2007-04-02,100.07,0.01215
2007-04-03,98.57,0.01234
2007-04-04,99.29,0.01211
2007-04-05,99.38,0.01176
2007-04-06,100.54,0.01175
2007-04-09,99.96,0.01149
2007-04-10,98.99,0.0114
2007-04-11,99.66,0.01119
2007-04-12,99.12,0.01094
2007-04-13,99.9,0.010790000000000001
2007-04-16,101.77,0.01137
2007-04-17,102.29,0.01111
2007-04-18,102.24,0.010790000000000001
2007-04-19,101.52,0.01061
2007-04-20,102.36,0.010490000000000001
2007-04-23,102.53,0.0102
2007-04-24,101.66,0.01011
2007-04-25,101.74,0.00982
2007-04-26,100.95,0.00971
2007-04-27,101.06,0.00944
2007-04-30,101.83,0.009340000000000001
2007-05-08,101.78,0.00907
2007-05-09,102.51,0.00897
2007-05-10,103.68,0.00913
2007-05-11,103.21,0.00893
2007-05-14,102.85,0.008709999999999999
2007-05-15,103.41,0.00856
2007-05-16,104.31,0.00856
2007-05-17,104.4,0.008320000000000001
2007-05-18,104.2,0.00809
2007-05-21,104.07,0.007859999999999999
2007-05-22,103.96,0.007640000000000001
2007-05-23,104.38,0.00748
2007-05-24,105.32,0.00757
2007-05-25,104.92,0.007409999999999999
2007-05-28,104.7,0.007209999999999999
2007-05-29,104.67,0.006999999999999999
2007-05-30,103.74,0.00713
2007-05-31,102.96,0.00715
2007-06-01,103.84,0.007240000000000001
2007-06-04,104.72,0.00731
2007-06-05,105.04,0.0071400000000000005
2007-06-06,104.7,0.0069700000000000005
2007-06-07,104.1,0.0069099999999999995
2007-06-08,104.31,0.00673
2007-06-11,103.62,0.00672
2007-06-12,102.99,0.006690000000000001
2007-06-13,104.12,0.006999999999999999
2007-06-14,103.3,0.00705
2007-06-15,103.35,0.00685
2007-06-18,104.04,0.006840000000000001
2007-06-19,104.67,0.0068
2007-06-20,105.55,0.00689
2007-06-21,105.5,0.0067
2007-06-22,104.41,0.006959999999999999
2007-06-25,105.14,0.006959999999999999
2007-06-26,105.25,0.0067599999999999995
2007-06-27,105.94,0.00675
2007-06-28,104.96,0.00692
2007-06-29,106.27,0.00734
2007-07-02,107.36,0.007540000000000001
2007-07-03,106.81,0.00742
2007-07-04,107.86,0.00757
2007-07-05,108.2,0.007390000000000001
2007-07-06,108.18,0.00718
2007-07-09,107.96,0.0069900000000000006
2007-07-10,107.83,0.006790000000000001
2007-07-11,107.93,0.0066
2007-07-12,107.32,0.00655
2007-07-13,107.85,0.00647
2007-07-16,107.83,0.00628
2007-07-17,107.87,0.0061
2007-07-18,106.85,0.00634
2007-07-19,106.13,0.006370000000000001
2007-07-20,106.07,0.00619
2007-07-23,106.03,0.00601
2007-07-24,105.83,0.00585
2007-07-25,106.77,0.00606
2007-07-26,106.79,0.00589
2007-07-27,107.13,0.00577
2007-07-30,107.43,0.00564
2007-07-31,106.8,0.00565
2007-08-01,107.05,0.005520000000000001
2007-08-02,106.28,0.00563
2007-08-03,106.18,0.00547
2007-08-06,104.63,0.006370000000000001
2007-08-07,105.09,0.00627
2007-08-08,106.16,0.00655
2007-08-09,106.94,0.0066
2007-08-10,106.44,0.006509999999999999
2007-08-13,107.29,0.0066
2007-08-14,107.91,0.00655
2007-08-15,107.39,0.00647
2007-08-16,107.82,0.00635
2007-08-17,107.49,0.00621
2007-08-20,108.15,0.00621
2007-08-21,108.07,0.00603
2007-08-22,107.83,0.00588
2007-08-23,107.68,0.00572
2007-08-24,108.2,0.0056700000000000006
2007-08-27,108.29,0.00551
2007-08-28,109.59,0.00606
2007-08-29,109.33,0.00591
2007-08-30,110.17,0.00603
2007-08-31,110.12,0.00585
2007-09-03,109.29,0.00596
2007-09-04,109.49,0.00581
2007-09-05,109.78,0.005679999999999999
2007-09-06,110.49,0.00572
2007-09-07,110.13,0.00561
2007-09-10,109.66,0.00554
2007-09-11,109.81,0.00539
2007-09-12,108.47,0.006
2007-09-13,110.09,0.0068200000000000005
2007-09-14,109.32,0.00683
2007-09-17,109.65,0.006670000000000001
2007-09-18,109.52,0.006490000000000001
2007-09-19,109.43,0.0063
2007-09-20,108.77,0.00629
2007-09-21,108.13,0.00627
2007-09-24,108.59,0.00617
2007-09-25,108.22,0.00604
2007-09-26,106.5,0.00701
2007-09-27,107.71,0.00732
2007-09-28,108.14,0.00717
2007-10-08,106.83,0.00755
2007-10-09,107.75,0.00761
2007-10-10,107.14,0.007509999999999999
2007-10-11,107.93,0.0075
2007-10-12,104.57,0.010490000000000001
2007-10-15,105.61,0.010459999999999999
2007-10-16,104.34,0.01056
2007-10-17,105.54,0.01061
2007-10-18,107.43,0.01114
2007-10-19,105.43,0.01171
2007-10-22,105.8,0.01141
2007-10-23,106.18,0.01111
2007-10-24,106.46,0.01081
2007-10-25,106.0,0.01054
2007-10-26,103.98,0.01122
2007-10-29,105.98,0.01181
2007-10-30,105.82,0.011470000000000001
2007-10-31,105.34,0.01119
2007-11-01,105.35,0.01087
2007-11-02,101.51,0.01378
2007-11-05,101.51,0.01339
2007-11-06,99.1,0.014209999999999999
2007-11-07,99.65,0.013859999999999999
2007-11-08,100.65,0.013669999999999998
2007-11-09,101.99,0.013640000000000001
2007-11-12,102.23,0.01326
2007-11-13,99.85,0.01405
2007-11-14,101.67,0.01431
2007-11-15,101.62,0.0139
2007-11-16,102.14,0.01355
2007-11-19,100.33,0.01383
2007-11-20,97.9,0.01465
2007-11-21,97.96,0.014230000000000001
2007-11-22,94.28,0.016569999999999998
2007-11-23,92.77,0.01655
2007-11-26,99.13,0.02256
2007-11-27,97.37,0.02232
2007-11-28,98.57,0.02187
2007-11-29,98.44,0.021240000000000002
2007-11-30,99.12,0.02069
2007-12-03,99.71,0.02014
2007-12-04,97.89,0.02005
2007-12-05,97.74,0.019469999999999998
2007-12-06,98.2,0.018940000000000002
2007-12-07,97.99,0.0184
2007-12-10,97.64,0.01789
2007-12-11,95.0,0.01856
2007-12-12,97.71,0.01924
2007-12-13,97.09,0.01874
2007-12-14,96.26,0.01832
2007-12-17,96.89,0.01785
2007-12-18,95.68,0.01759
2007-12-19,93.72,0.01779
2007-12-20,95.89,0.018119999999999997
2007-12-21,97.29,0.01793
2007-12-24,95.24,0.01814
2007-12-25,95.65,0.01764
2007-12-26,95.26,0.017159999999999998
2007-12-27,95.57,0.01668
2007-12-28,93.18,0.01729
2008-01-02,93.18,0.01679
2008-01-03,93.28,0.016309999999999998
2008-01-04,92.25,0.016059999999999998
2008-01-07,92.67,0.01563
2008-01-08,92.81,0.01518
2008-01-09,92.16,0.01484
2008-01-10,92.75,0.014490000000000001
2008-01-11,91.42,0.014490000000000001
2008-01-14,91.11,0.01409
2008-01-15,90.64,0.01374
2008-01-16,89.08,0.013969999999999998
2008-01-17,87.22,0.014469999999999998
2008-01-18,89.42,0.01526
2008-01-21,89.38,0.014819999999999998
2008-01-22,90.25,0.014580000000000001
2008-01-23,90.97,0.014280000000000001
2008-01-24,90.71,0.013880000000000002
2008-01-25,90.71,0.01348
2008-01-28,90.78,0.013090000000000001
2008-01-29,90.68,0.01272
2008-01-30,90.31,0.01239
2008-01-31,90.94,0.01214
2008-02-01,91.81,0.01201
2008-02-04,93.31,0.01229
2008-02-05,93.64,0.01196
2008-02-13,92.62,0.011909999999999999
2008-02-14,91.18,0.01215
2008-02-15,90.3,0.012029999999999999
2008-02-18,89.2,0.01204
2008-02-19,89.38,0.0117
2008-02-20,89.03,0.0114
2008-02-21,89.81,0.01127
2008-02-22,90.65,0.01116
2008-02-25,90.66,0.01084
2008-02-26,89.75,0.0108
2008-02-27,89.44,0.01052
2008-02-28,88.88,0.010329999999999999
2008-02-29,88.74,0.010029999999999999
2008-03-03,89.07,0.00978
2008-03-04,88.98,0.0095
2008-03-05,90.27,0.00985
2008-03-06,89.98,0.009590000000000001
2008-03-07,89.95,0.00932
2008-03-10,89.44,0.00915
2008-03-11,89.42,0.008879999999999999
2008-03-12,89.42,0.00863
2008-03-13,91.16,0.009559999999999999
2008-03-14,91.85,0.00945
2008-03-17,91.44,0.00924
2008-03-18,90.48,0.00932
2008-03-19,90.4,0.009059999999999999
2008-03-20,90.96,0.00892
2008-03-21,91.89,0.00899
2008-03-24,91.73,0.008740000000000001
2008-03-25,92.39,0.00866
2008-03-26,93.79,0.00914
2008-03-27,94.18,0.00894
2008-03-28,93.31,0.00896
2008-03-31,94.61,0.0093
2008-04-01,96.64,0.01036
2008-04-02,97.38,0.01022
2008-04-03,98.49,0.01029
2008-04-07,97.59,0.01023
2008-04-08,97.43,0.009940000000000001
2008-04-09,98.16,0.00982
2008-04-10,99.14,0.00982
2008-04-11,98.07,0.00988
2008-04-14,98.29,0.009609999999999999
2008-04-15,98.77,0.00941
2008-04-16,98.73,0.00914
2008-04-17,97.3,0.00953
2008-04-18,97.49,0.00927
2008-04-21,98.02,0.00909
2008-04-22,98.14,0.00883
2008-04-23,98.65,0.00867
2008-04-24,96.04,0.01057
2008-04-25,94.51,0.01096
2008-04-28,95.91,0.01121
2008-04-29,97.16,0.011309999999999999
2008-04-30,97.82,0.01111
2008-05-05,97.67,0.010790000000000001
2008-05-06,98.83,0.01085
2008-05-07,97.84,0.01081
2008-05-08,97.45,0.01054
2008-05-09,98.88,0.01081
2008-05-12,98.63,0.01051
2008-05-13,99.57,0.010459999999999999
2008-05-14,100.25,0.01028
2008-05-15,101.05,0.01017
2008-05-16,100.53,0.00995
2008-05-19,99.73,0.00985
2008-05-20,100.44,0.00971
2008-05-21,100.45,0.00943
2008-05-22,100.06,0.0092
2008-05-23,98.82,0.00942
2008-05-26,99.35,0.00924
2008-05-27,99.36,0.00897
2008-05-28,99.13,0.00873
2008-05-29,97.98,0.00892
2008-05-30,98.67,0.00882
2008-06-02,97.98,0.00873
2008-06-03,98.01,0.00848
2008-06-04,97.1,0.00853
2008-06-05,96.71,0.00834
2008-06-06,96.4,0.00813
2008-06-10,97.63,0.008459999999999999
2008-06-11,98.56,0.00852
2008-06-12,99.25,0.008440000000000001
2008-06-13,98.91,0.00824
2008-06-16,98.92,0.008
2008-06-17,98.44,0.00785
2008-06-18,99.28,0.007890000000000001
2008-06-19,98.46,0.00792
2008-06-20,97.38,0.00812
2008-06-23,96.35,0.00829
2008-06-24,95.27,0.008490000000000001
2008-06-25,95.96,0.00842
2008-06-26,95.12,0.008440000000000001
2008-06-27,96.21,0.00864
2008-06-30,96.01,0.0084
