,date,value,volatility
3897,2017-10-23,108.785,0.00438
3898,2017-10-24,109.18,0.00434
3899,2017-10-25,109.4,0.00425
3900,2017-10-26,110.17,0.00445
3901,2017-10-27,109.12,0.00489
3902,2017-10-30,109.555,0.00484
3903,2017-10-31,109.345,0.00472
3904,2017-11-01,108.745,0.00477
3905,2017-11-02,108.8,0.00463
3906,2017-11-03,108.65,0.00451
3907,2017-11-06,107.815,0.00475
3908,2017-11-07,107.005,0.00495
3909,2017-11-08,106.145,0.00518
3910,2017-11-09,106.28,0.00504
3911,2017-11-10,106.6,0.00495
3912,2017-11-13,107.325,0.00507
3913,2017-11-14,107.77,0.00502
3914,2017-11-15,106.75,0.00538
3915,2017-11-16,106.885,0.00523
3916,2017-11-17,106.965,0.00508
3917,2017-11-20,107.33,0.005
3918,2017-11-21,106.675,0.00507
3919,2017-11-22,106.24,0.00502
3920,2017-11-23,105.75,0.005
3921,2017-11-24,106.2,0.00496
3922,2017-11-27,106.11,0.00482
3923,2017-11-28,106.065,0.00468
3924,2017-11-29,106.205,0.00456
3925,2017-11-30,106.8,0.00462
3926,2017-12-01,106.415,0.00457
3927,2017-12-04,106.57,0.00445
3928,2017-12-05,106.33,0.00436
3929,2017-12-06,106.335,0.00423
3930,2017-12-07,106,0.00418
3931,2017-12-08,106.085,0.00406
3932,2017-12-11,106.53,0.00407
3933,2017-12-12,106.05,0.0041
3934,2017-12-13,105.285,0.00434
3935,2017-12-14,104.73,0.0044
3936,2017-12-15,105.41,0.00454
3937,2017-12-18,105.335,0.00441
3938,2017-12-19,106.85,0.00548
3939,2017-12-20,106.435,0.0054
3940,2017-12-21,106.285,0.00525
3941,2017-12-22,105.9,0.00517
3942,2017-12-25,106.605,0.00527
3943,2017-12-26,106.775,0.00513
3944,2017-12-27,107.385,0.00516
3945,2017-12-28,106.925,0.00512
3946,2017-12-29,106.78,0.00498
3947,2018-01-02,107.195,0.00492
3948,2018-01-03,106.785,0.00487
3949,2018-01-04,107.345,0.00489
3950,2018-01-05,107.35,0.00475
3951,2018-01-08,107.12,0.00464
3952,2018-01-09,106.99,0.00451
3953,2018-01-10,107.23,0.00442
3954,2018-01-11,107.36,0.0043
3955,2018-01-12,107.66,0.00423
3956,2018-01-15,108.71,0.00471
3957,2018-01-16,108.815,0.00458
3958,2018-01-17,109.425,0.00465
3959,2018-01-18,109.31,0.00452
3960,2018-01-19,109.04,0.00443
3961,2018-01-22,109.34,0.00435
3962,2018-01-23,109.865,0.00438
3963,2018-01-24,109.835,0.00425
3964,2018-01-25,109.185,0.00436
3965,2018-01-26,109.1,0.00424
3966,2018-01-29,109.085,0.00412
3967,2018-01-30,109.125,0.004
3968,2018-01-31,109.75,0.00412
3969,2018-02-01,109.395,0.00407
3970,2018-02-02,109.395,0.00395
3971,2018-02-05,109.65,0.00388
3972,2018-02-06,110.345,0.00406
3973,2018-02-07,110.39,0.00394
3974,2018-02-08,110.77,0.00392
3975,2018-02-09,110.755,0.0038
3976,2018-02-12,111.05,0.00375
3977,2018-02-13,110.9,0.00365
3978,2018-02-14,110.08,0.00397
3979,2018-02-22,109.255,0.00425
3980,2018-02-23,109.39,0.00414
3981,2018-02-26,109.415,0.00402
3982,2018-02-27,108.76,0.00416
3983,2018-02-28,108.91,0.00405
3984,2018-03-01,108.805,0.00394
3985,2018-03-02,109.515,0.00413
3986,2018-03-05,109.81,0.00406
3987,2018-03-06,109.79,0.00394
3988,2018-03-07,110.19,0.00393
3989,2018-03-08,109.705,0.00396
3990,2018-03-09,109.545,0.00386
3991,2018-03-12,110.03,0.00389
3992,2018-03-13,110.365,0.00385
3993,2018-03-14,110.35,0.00374
3994,2018-03-15,110.64,0.00368
3995,2018-03-16,110.67,0.00358
3996,2018-03-19,110.55,0.00348
3997,2018-03-20,110.055,0.00355
3998,2018-03-21,110.35,0.0035
3999,2018-03-22,109.975,0.0035
4000,2018-03-23,109.98,0.0034
4001,2018-03-26,109.77,0.00333
4002,2018-03-27,110.035,0.00328
4003,2018-03-28,110.26,0.00323
4004,2018-03-29,110.49,0.00317
4005,2018-03-30,110.695,0.00311
4006,2018-04-02,110.89,0.00305
4007,2018-04-03,110.58,0.00304
4008,2018-04-04,110.51,0.00295
4009,2018-04-09,110.645,0.00288
4010,2018-04-10,110.44,0.00283
4011,2018-04-11,110.85,0.00289
4012,2018-04-12,110.985,0.00282
4013,2018-04-13,112.005,0.0035
4014,2018-04-16,112.525,0.00358
4015,2018-04-17,112.35,0.00349
4016,2018-04-18,112.285,0.0034
4017,2018-04-19,112.875,0.00353
4018,2018-04-20,112.84,0.00343
4019,2018-04-23,112.47,0.00342
4020,2018-04-24,111.42,0.004
4021,2018-04-25,111.34,0.00389
4022,2018-04-26,111.205,0.00379
4023,2018-04-27,110.965,0.00372
4024,2018-05-02,111.22,0.00365
4025,2018-05-03,111.05,0.00356
4026,2018-05-04,111.05,0.00346
4027,2018-05-07,111.865,0.00379
4028,2018-05-08,111.71,0.00369
4029,2018-05-09,111.65,0.00359
4030,2018-05-10,111.28,0.00357
4031,2018-05-11,111.385,0.00348
4032,2018-05-14,111.38,0.00338
4033,2018-05-15,110.95,0.00341
4034,2018-05-16,111.08,0.00332
4035,2018-05-17,110.915,0.00324
4036,2018-05-18,110.73,0.00317
4037,2018-05-21,111.14,0.00321
4038,2018-05-22,110.745,0.00323
4039,2018-05-23,110.9,0.00315
4040,2018-05-24,110.515,0.00317
4041,2018-05-25,110.07,0.00323
4042,2018-05-28,110.305,0.00318
4043,2018-05-29,110.55,0.00313
4044,2018-05-30,111.28,0.00342
4045,2018-05-31,111.245,0.00332
4046,2018-06-01,111.08,0.00325
4047,2018-06-04,111.19,0.00316
4048,2018-06-05,111.67,0.00324
4049,2018-06-06,111.01,0.00345
4050,2018-06-07,111.085,0.00335
4051,2018-06-08,111.06,0.00325
4052,2018-06-11,111.46,0.00328
4053,2018-06-12,111.525,0.00318
4054,2018-06-13,110.75,0.00351
4055,2018-06-14,110.995,0.00345
4056,2018-06-15,111.13,0.00336
4057,2018-06-19,111.63,0.00344
4058,2018-06-20,111.26,0.00343
4059,2018-06-21,111.93,0.00363
4060,2018-06-22,112.06,0.00353
4061,2018-06-25,111.84,0.00346
4062,2018-06-26,112.365,0.00354
4063,2018-06-27,112.285,0.00345
4064,2018-06-28,112.49,0.00337
4065,2018-06-29,112.59,0.00328
4066,2018-07-02,112.805,0.00322
4067,2018-07-03,112.975,0.00315
4068,2018-07-04,112.735,0.0031
4069,2018-07-05,113.385,0.00331
4070,2018-07-06,113.705,0.00328
4071,2018-07-09,113.92,0.00322
4072,2018-07-10,113.635,0.00318
4073,2018-07-11,114.53,0.00361
4074,2018-07-12,113.945,0.00372
4075,2018-07-13,113.72,0.00364
4076,2018-07-16,113.23,0.00368
4077,2018-07-17,112.97,0.00362
4078,2018-07-18,112.265,0.00382
4079,2018-07-19,112.13,0.00372
4080,2018-07-20,112.21,0.00361
4081,2018-07-23,111.775,0.00363
4082,2018-07-24,112.255,0.00367
4083,2018-07-25,112.635,0.00365
4084,2018-07-26,112.18,0.00368
4085,2018-07-27,112.545,0.00365
4086,2018-07-30,112.82,0.0036
4087,2018-07-31,112.44,0.00358
4088,2018-08-01,112.26,0.0035
4089,2018-08-02,112.405,0.00341
4090,2018-08-03,111.885,0.0035
4091,2018-08-06,112.39,0.00356
4092,2018-08-07,113.08,0.00375
4093,2018-08-08,112.945,0.00366
4094,2018-08-09,112.715,0.00358
4095,2018-08-10,113.21,0.00363
4096,2018-08-13,113.195,0.00353
4097,2018-08-14,113.44,0.00347
4098,2018-08-15,113.525,0.00337
4099,2018-08-16,114.065,0.00346
4100,2018-08-17,113.82,0.0034
4101,2018-08-20,113.845,0.0033
4102,2018-08-21,113.805,0.00321
4103,2018-08-22,113.625,0.00314
4104,2018-08-23,113.645,0.00305
4105,2018-08-24,112.835,0.00342
4106,2018-08-27,112.56,0.00337
4107,2018-08-28,112.75,0.0033
4108,2018-08-29,113.045,0.00326
4109,2018-08-30,112.945,0.00317
4110,2018-08-31,112.96,0.00308
4111,2018-09-03,113.59,0.00328
4112,2018-09-04,113.785,0.00321
4113,2018-09-05,113.7,0.00312
4114,2018-09-06,113.48,0.00306
4115,2018-09-07,113.475,0.00298
4116,2018-09-10,113.65,0.00291
4117,2018-09-11,112.785,0.00337
4118,2018-09-12,113.195,0.00338
4119,2018-09-13,112.67,0.00347
4120,2018-09-14,112.7,0.00337
4121,2018-09-17,113.325,0.00353
4122,2018-09-18,113.38,0.00343
4123,2018-09-19,113.28,0.00333
4124,2018-09-20,113.595,0.0033
4125,2018-09-21,113.38,0.00324
4126,2018-09-25,112.835,0.00335
4127,2018-09-26,112.52,0.00332
4128,2018-09-27,112.485,0.00323
4129,2018-09-28,111.285,0.00405
4130,2018-10-08,111.225,0.00393
4131,2018-10-09,110.455,0.00416
4132,2018-10-10,110.25,0.00407
4133,2018-10-11,111.365,0.00462
4134,2018-10-12,110.98,0.00456
4135,2018-10-15,110.3,0.00467
4136,2018-10-16,109.575,0.0048
4137,2018-10-17,109.71,0.00467
4138,2018-10-18,108.9,0.00487
4139,2018-10-19,107.64,0.00548
4140,2018-10-22,108.52,0.00567
4141,2018-10-23,108.715,0.00552
4142,2018-10-24,108.735,0.00536
4143,2018-10-25,108.16,0.00536
4144,2018-10-26,108.425,0.00524
4145,2018-10-29,108.56,0.00509
4146,2018-10-30,108.17,0.00502
4147,2018-10-31,108.7,0.00501
4148,2018-11-01,109.095,0.00494
4149,2018-11-02,109.255,0.00481
4150,2018-11-05,109.78,0.00481
4151,2018-11-06,109.66,0.00468
4152,2018-11-07,109.39,0.00458
4153,2018-11-08,109.615,0.00448
4154,2018-11-09,109.645,0.00435
4155,2018-11-12,109.54,0.00423
4156,2018-11-13,109.34,0.00413
4157,2018-11-14,109.41,0.00401
4158,2018-11-15,109.045,0.00398
4159,2018-11-16,108.86,0.00388
4160,2018-11-19,109.51,0.00403
4161,2018-11-20,109.9,0.00401
4162,2018-11-21,109.975,0.00389
4163,2018-11-22,109.975,0.00378
4164,2018-11-23,109.81,0.00369
4165,2018-11-26,109.745,0.00358
4166,2018-11-27,110.38,0.00374
4167,2018-11-28,110.485,0.00364
4168,2018-11-29,110.995,0.0037
4169,2018-11-30,110.47,0.00377
4170,2018-12-03,110.46,0.00366
4171,2018-12-04,110.62,0.00357
4172,2018-12-05,110.61,0.00347
4173,2018-12-06,110.855,0.00341
4174,2018-12-07,110.695,0.00333
4175,2018-12-10,110.675,0.00323
4176,2018-12-11,111.055,0.00324
4177,2018-12-12,110.58,0.00331
4178,2018-12-13,110.58,0.00322
4179,2018-12-14,111.385,0.00357
4180,2018-12-17,111.925,0.00366
4181,2018-12-18,111.745,0.00357
4182,2018-12-19,111.9,0.00348
4183,2018-12-20,111.77,0.00339
4184,2018-12-21,111.58,0.00332
4185,2018-12-24,111.17,0.00334
4186,2018-12-25,111.215,0.00325
4187,2018-12-26,111.345,0.00317
4188,2018-12-27,111.165,0.0031
4189,2018-12-28,111.68,0.0032
4190,2019-01-02,111.485,0.00314
4191,2019-01-03,111.43,0.00305
4192,2019-01-04,111.395,0.00296
4193,2019-01-07,110.71,0.00323
4194,2019-01-08,110.815,0.00315
4195,2019-01-09,109.93,0.00361
4196,2019-01-10,109.975,0.0035
4197,2019-01-11,110.64,0.00369
4198,2019-01-14,110.51,0.0036
4199,2019-01-15,110.64,0.00351
4200,2019-01-16,110.855,0.00344
4201,2019-01-17,111.35,0.0035
4202,2019-01-18,111.325,0.0034
4203,2019-01-21,111.49,0.00332
4204,2019-01-22,111.665,0.00325
4205,2019-01-23,111.725,0.00316
4206,2019-01-24,111.47,0.00311
4207,2019-01-25,111.16,0.00309
4208,2019-01-28,111.02,0.00302
4209,2019-01-29,111.67,0.00325
4210,2019-01-30,112.02,0.00324
4211,2019-01-31,112.035,0.00315
4212,2019-02-01,112.015,0.00306
4213,2019-02-11,112.065,0.00297
4214,2019-02-12,111.985,0.00289
4215,2019-02-13,111.92,0.00281
4216,2019-02-14,111.95,0.00273
4217,2019-02-15,111.86,0.00266
4218,2019-02-18,112.14,0.00265
4219,2019-02-19,111.62,0.0028
4220,2019-02-20,111.575,0.00272
4221,2019-02-21,111.65,0.00265
4222,2019-02-22,111.43,0.00261
4223,2019-02-25,111.38,0.00254
4224,2019-02-26,111.505,0.00248
4225,2019-02-27,111.105,0.00256
4226,2019-02-28,110.765,0.00259
4227,2019-03-01,110.245,0.00275
4228,2019-03-04,110.105,0.00269
4229,2019-03-05,109.78,0.00271
4230,2019-03-06,109.94,0.00265
4231,2019-03-07,109.31,0.00292
4232,2019-03-08,109.605,0.00291
4233,2019-03-11,109.595,0.00282
4234,2019-03-12,109.84,0.00279
4235,2019-03-13,110.075,0.00276
4236,2019-03-14,110.07,0.00268
4237,2019-03-15,110.5,0.00276
4238,2019-03-18,110.355,0.0027
4239,2019-03-19,109.6,0.00309
4240,2019-03-20,109.32,0.00307
4241,2019-03-21,109.515,0.00301
4242,2019-03-22,109.375,0.00294
4243,2019-03-25,109.59,0.00289
4244,2019-03-26,109.62,0.00281
4245,2019-03-27,108.3,0.00397
4246,2019-03-28,108.08,0.00389
4247,2019-03-29,108.15,0.00378
4248,2019-04-01,108.47,0.00374
4249,2019-04-02,108.42,0.00363
4250,2019-04-03,108.195,0.00356
4251,2019-04-04,108.455,0.00351
4252,2019-04-08,108.52,0.00341
4253,2019-04-09,108.505,0.00331
4254,2019-04-10,108.38,0.00322
4255,2019-04-11,108.565,0.00316
4256,2019-04-12,108.55,0.00307
4257,2019-04-15,108.445,0.00299
4258,2019-04-16,108.105,0.003
4259,2019-04-17,107.29,0.00342
4260,2019-04-18,107.32,0.00333
4261,2019-04-19,107.295,0.00323
4262,2019-04-22,107.185,0.00315
4263,2019-04-23,107.79,0.00334
4264,2019-04-24,107.79,0.00324
4265,2019-04-25,107.835,0.00315
4266,2019-04-26,108.44,0.00334
4267,2019-04-29,107.89,0.00346
4268,2019-04-30,107.825,0.00336
4269,2019-05-06,107.82,0.00327
4270,2019-05-07,108.485,0.0035
4271,2019-05-08,108.725,0.00343
4272,2019-05-09,108.855,0.00335
4273,2019-05-10,108.465,0.00336
4274,2019-05-13,108.49,0.00327
4275,2019-05-14,107.91,0.00342
4276,2019-05-15,107.915,0.00332
4277,2019-05-16,108.26,0.00331
4278,2019-05-17,107.945,0.00329
4279,2019-05-20,107.295,0.00351
4280,2019-05-21,107.725,0.00354
4281,2019-05-22,107.865,0.00345
4282,2019-05-23,108.225,0.00344
4283,2019-05-24,108.2,0.00334
4284,2019-05-27,108.63,0.00338
4285,2019-05-28,108.68,0.00329
4286,2019-05-29,108.79,0.0032
4287,2019-05-30,108.61,0.00313
4288,2019-05-31,108.76,0.00306
4289,2019-06-03,107.33,0.00434
4290,2019-06-04,106.6,0.00452
4291,2019-06-05,105.955,0.00462
4292,2019-06-06,106.465,0.00463
4293,2019-06-10,106.27,0.00452
4294,2019-06-11,106.07,0.00441
4295,2019-06-12,105.675,0.00437
4296,2019-06-13,105.305,0.00433
4297,2019-06-14,106.75,0.00532
4298,2019-06-17,105.905,0.0055
4299,2019-06-18,106.125,0.00536
4300,2019-06-19,106.36,0.00523
4301,2019-06-20,106.64,0.00512
4302,2019-06-21,106.22,0.00506
4303,2019-06-24,106.62,0.005
4304,2019-06-25,106.445,0.00487
4305,2019-06-26,105.41,0.00527
4306,2019-06-27,106.135,0.00537
4307,2019-06-28,105.75,0.00529
4308,2019-07-01,106.12,0.00521
4309,2019-07-02,106.525,0.00514
4310,2019-07-03,106.28,0.00502
4311,2019-07-04,106.225,0.00487
4312,2019-07-05,105.94,0.00478
4313,2019-07-08,106.395,0.00475
4314,2019-07-09,106.94,0.00477
4315,2019-07-10,106.92,0.00463
4316,2019-07-11,107.24,0.00456
4317,2019-07-12,107.56,0.00448
4318,2019-07-15,107.825,0.00439
4319,2019-07-16,108.1,0.00431
4320,2019-07-17,108.11,0.00418
4321,2019-07-18,108.135,0.00406
4322,2019-07-19,108.135,0.00394
4323,2019-07-22,108.445,0.00389
4324,2019-07-23,108.03,0.00389
4325,2019-07-24,107.55,0.00392
4326,2019-07-25,107.545,0.00381
4327,2019-07-26,107.085,0.00384
4328,2019-07-29,107.77,0.00403
4329,2019-07-30,107.84,0.00391
4330,2019-07-31,107.96,0.00381
4331,2019-08-01,108.075,0.00371
4332,2019-08-02,107.755,0.00367
4333,2019-08-05,107.19,0.00378
4334,2019-08-06,106.905,0.00372
4335,2019-08-07,106.93,0.00362
4336,2019-08-08,107.245,0.00358
4337,2019-08-09,107.09,0.00349
4338,2019-08-12,107.49,0.00351
4339,2019-08-13,107.96,0.00356
4340,2019-08-14,108.42,0.0036
4341,2019-08-15,108.405,0.0035
4342,2019-08-16,108.865,0.00355
4343,2019-08-19,108.765,0.00345
4344,2019-08-20,108.66,0.00336
4345,2019-08-21,108.41,0.00331
4346,2019-08-22,108.615,0.00324
4347,2019-08-23,108.49,0.00316
4348,2019-08-26,108.69,0.0031
4349,2019-08-27,108.625,0.00302
4350,2019-08-28,108.67,0.00293
4351,2019-08-29,108.97,0.00292
4352,2019-08-30,108.88,0.00284
4353,2019-09-02,108.835,0.00276
4354,2019-09-03,108.025,0.00322
4355,2019-09-04,108.18,0.00315
4356,2019-09-05,108.59,0.00319
4357,2019-09-06,109.15,0.00333
4358,2019-09-09,108.97,0.00326
4359,2019-09-10,109.28,0.00323
4360,2019-09-11,109.245,0.00314
4361,2019-09-12,109.05,0.00308
4362,2019-09-16,109.025,0.00299
4363,2019-09-17,108.81,0.00294
4364,2019-09-18,108.405,0.00299
4365,2019-09-19,108.77,0.00302
4366,2019-09-20,108.67,0.00294
4367,2019-09-23,108.54,0.00287
4368,2019-09-24,108.625,0.00279
4369,2019-09-25,108.63,0.00271
4370,2019-09-26,108.64,0.00263
4371,2019-09-27,108.93,0.00263
4372,2019-09-30,109.05,0.00257
4373,2019-10-08,109.54,0.00272
4374,2019-10-09,109.52,0.00264
4375,2019-10-10,109.51,0.00256
4376,2019-10-11,108.975,0.00275
4377,2019-10-14,108.625,0.00278
4378,2019-10-15,108.87,0.00275
4379,2019-10-16,108.76,0.00268
4380,2019-10-17,108.59,0.00263
4381,2019-10-18,108.555,0.00256
4382,2019-10-21,108.725,0.00251
4383,2019-10-22,108.56,0.00246
4384,2019-10-23,109.33,0.00293
4385,2019-10-24,109.345,0.00284
4386,2019-10-25,109.535,0.00279
4387,2019-10-28,109.495,0.00271
4388,2019-10-29,109.555,0.00264
4389,2019-10-30,109.385,0.00259
4390,2019-10-31,109.44,0.00252
4391,2019-11-01,109.41,0.00244
4392,2019-11-04,109.4,0.00237
4393,2019-11-05,109.355,0.00231
4394,2019-11-06,109.64,0.00232
4395,2019-11-07,109.425,0.00231
4396,2019-11-08,108.88,0.00254
4397,2019-11-11,108.66,0.00251
4398,2019-11-12,108.765,0.00245
4399,2019-11-13,108.59,0.00241
4400,2019-11-14,108.105,0.00257
4401,2019-11-15,108.37,0.00256
4402,2019-11-18,108.445,0.0025
4403,2019-11-19,109.135,0.00286
4404,2019-11-20,109.525,0.0029
4405,2019-11-21,109.475,0.00282
4406,2019-11-22,109.94,0.00292
4407,2019-11-25,110,0.00284
4408,2019-11-26,109.9,0.00277
4409,2019-11-27,110.175,0.00275
4410,2019-11-28,110.15,0.00267
4411,2019-11-29,110.185,0.0026
4412,2019-12-02,109.86,0.00262
4413,2019-12-03,109.83,0.00254
4414,2019-12-04,109.485,0.00258
4415,2019-12-05,109.275,0.00255
4416,2019-12-06,108.885,0.00262
4417,2019-12-09,109.15,0.00261
4418,2019-12-10,109.005,0.00255
4419,2019-12-11,108.96,0.00248
4420,2019-12-12,108.355,0.00275
4421,2019-12-13,108.71,0.00278
4422,2019-12-16,109.52,0.00323
4423,2019-12-17,109.82,0.00321
4424,2019-12-18,109.99,0.00313
4425,2019-12-19,109.76,0.00308
4426,2019-12-20,109.765,0.003
4427,2019-12-23,109.785,0.00291
4428,2019-12-24,110.095,0.0029
4429,2019-12-25,109.83,0.00288
4430,2019-12-26,109.79,0.0028
4431,2019-12-27,109.88,0.00272
4432,2019-12-30,109.865,0.00264
4433,2019-12-31,111.375,0.00415
4434,2020-01-02,112.1,0.00432
4435,2020-01-03,111.57,0.00434
4436,2020-01-06,110.715,0.0046
4437,2020-01-07,110.205,0.0046
4438,2020-01-08,110.425,0.00449
4439,2020-01-09,109.585,0.00473
4440,2020-01-10,108.1,0.00563
4441,2020-01-13,108.31,0.00549
4442,2020-01-14,107.125,0.00594
4443,2020-01-15,107.545,0.00584
4444,2020-01-16,106.16,0.00646
4445,2020-01-17,105.34,0.00654
4446,2020-01-20,102.36,0.00934
4447,2020-01-21,105.66,0.01182
4448,2020-01-22,104.505,0.01178
4449,2020-01-23,104.64,0.01144
4450,2020-01-31,108.005,0.01343
4451,2020-02-03,105.89,0.01387
4452,2020-02-04,107.62,0.01402
4453,2020-02-05,108.055,0.01365
4454,2020-02-06,110.71,0.01446
4455,2020-02-07,110.82,0.01405
4456,2020-02-10,111.24,0.01367
4457,2020-02-11,111.23,0.01328
4458,2020-02-12,111.2,0.01289
4459,2020-02-13,109.59,0.01299
4460,2020-02-14,107.98,0.0131
4461,2020-02-17,107.805,0.01273
4462,2020-02-18,107.555,0.01238
4463,2020-02-19,107.16,0.01205
4464,2020-02-20,107.88,0.01181
4465,2020-02-21,108.57,0.01157
4466,2020-02-24,109.22,0.01132
4467,2020-02-25,108.78,0.01104
4468,2020-02-26,108.84,0.01072
4469,2020-02-27,108.5,0.01044
4470,2020-02-28,108.47,0.01014
4471,2020-03-02,107.76,0.00997
4472,2020-03-03,107.205,0.00976
4473,2020-03-04,107.425,0.00949
4474,2020-03-05,107.91,0.00928
4475,2020-03-06,107.535,0.00905
4476,2020-03-09,107.62,0.00879
4477,2020-03-10,107.76,0.00854
4478,2020-03-11,107.745,0.00829
4479,2020-03-12,107.61,0.00806
4480,2020-03-13,107.51,0.00783
4481,2020-03-16,107.265,0.00762
4482,2020-03-17,106.86,0.00745
4483,2020-03-18,106.66,0.00725
4484,2020-03-19,107.16,0.00713
4485,2020-03-20,106.9,0.00695
4486,2020-03-23,106.725,0.00676
4487,2020-03-24,106.535,0.00658
4488,2020-03-25,106.105,0.00646
4489,2020-03-26,106.275,0.00628
4490,2020-03-27,106.62,0.00615
4491,2020-03-30,107.68,0.00642
4492,2020-03-31,107.14,0.00635
4493,2020-04-01,107.025,0.00617
4494,2020-04-02,107.255,0.00602
4495,2020-04-03,107.03,0.00586
4496,2020-04-07,107.325,0.00573
4497,2020-04-08,107.705,0.00563
4498,2020-04-09,107.54,0.00548
4499,2020-04-10,107.605,0.00532
4500,2020-04-13,107.635,0.00517
4501,2020-04-14,107.71,0.00502
4502,2020-04-15,107.54,0.00489
4503,2020-04-16,107.72,0.00477
4504,2020-04-17,107.64,0.00463
4505,2020-04-20,107.785,0.00451
4506,2020-04-21,107.585,0.0044
4507,2020-04-22,108.675,0.00491
4508,2020-04-23,108.9,0.00479
4509,2020-04-24,109.16,0.00469
4510,2020-04-27,109.58,0.00464
4511,2020-04-28,108.435,0.00516
4512,2020-04-29,107.745,0.00524
4513,2020-04-30,107.125,0.00527
4514,2020-05-06,106.865,0.00515
4515,2020-05-07,107.38,0.00513
4516,2020-05-08,107.33,0.00498
4517,2020-05-11,107.325,0.00484
4518,2020-05-12,107.01,0.00475
4519,2020-05-13,106.98,0.00461
4520,2020-05-14,106.865,0.00449
4521,2020-05-15,106.9,0.00436
4522,2020-05-18,106.53,0.00431
4523,2020-05-19,107.045,0.00434
4524,2020-05-20,107.19,0.00423
4525,2020-05-21,107.22,0.00411
4526,2020-05-22,107.57,0.00406
4527,2020-05-25,107.935,0.00403
4528,2020-05-26,107.46,0.00405
4529,2020-05-27,107.49,0.00394
4530,2020-05-28,107.505,0.00382
4531,2020-05-29,107.385,0.00372
4532,2020-06-01,107.525,0.00363
4533,2020-06-02,107.265,0.00357
4534,2020-06-03,107.205,0.00347
4535,2020-06-04,106.915,0.00343
4536,2020-06-05,107.285,0.00343
4537,2020-06-08,107.23,0.00333
4538,2020-06-09,106.945,0.0033
4539,2020-06-10,107.27,0.00328
4540,2020-06-11,107.025,0.00324
4541,2020-06-12,107.29,0.0032
4542,2020-06-15,106.79,0.0033
4543,2020-06-16,107.15,0.0033
4544,2020-06-17,106.87,0.00327
4545,2020-06-18,106.135,0.00358
4546,2020-06-19,105.37,0.00388
4547,2020-06-22,105.1,0.00382
4548,2020-06-23,104.92,0.00373
4549,2020-06-24,104.725,0.00365
4550,2020-06-29,105.81,0.00431
4551,2020-06-30,105.945,0.0042
4552,2020-07-01,105.725,0.00411
4553,2020-07-02,105.605,0.004
4554,2020-07-03,105.545,0.00388
4555,2020-07-06,105.92,0.00387
4556,2020-07-07,105.965,0.00376
4557,2020-07-08,106.49,0.00383
4558,2020-07-09,106.885,0.00383
4559,2020-07-10,106.925,0.00372
4560,2020-07-13,106.605,0.00368
4561,2020-07-14,106.01,0.00381
4562,2020-07-15,105.405,0.00395
4563,2020-07-16,106.115,0.00416
4564,2020-07-17,105.805,0.0041
4565,2020-07-20,105.79,0.00398
4566,2020-07-21,105.975,0.00388
4567,2020-07-22,106.39,0.00389
4568,2020-07-23,105.98,0.00388
4569,2020-07-24,106.565,0.00399
4570,2020-07-27,105.365,0.00473
4571,2020-07-28,105.9,0.00475
4572,2020-07-29,105.95,0.00461
4573,2020-07-30,106.185,0.00451
4574,2020-07-31,106.185,0.00438
4575,2020-08-03,106.235,0.00425
4576,2020-08-04,106.28,0.00413
4577,2020-08-05,106.025,0.00405
4578,2020-08-06,106.185,0.00395
4579,2020-08-07,106.11,0.00384
4580,2020-08-10,106.16,0.00373
4581,2020-08-11,105.75,0.00374
4582,2020-08-12,105.445,0.0037
4583,2020-08-13,104.96,0.00376
4584,2020-08-14,104.74,0.00368
4585,2020-08-17,104.57,0.0036
4586,2020-08-18,104.645,0.0035
4587,2020-08-19,104.925,0.00345
4588,2020-08-20,105.37,0.0035
4589,2020-08-21,105.405,0.0034
4590,2020-08-24,105.62,0.00334
4591,2020-08-25,105.5,0.00325
4592,2020-08-26,105.66,0.00318
4593,2020-08-27,105.475,0.00312
4594,2020-08-28,105.515,0.00303
4595,2020-08-31,105.3,0.00298
4596,2020-09-01,105.755,0.00307
4597,2020-09-02,105.63,0.003
4598,2020-09-03,105.98,0.00302
4599,2020-09-04,106.025,0.00293
4600,2020-09-07,105.62,0.00299
4601,2020-09-08,105.335,0.00297
4602,2020-09-09,105.47,0.0029
4603,2020-09-10,105.165,0.0029
4604,2020-09-11,105.44,0.00289
4605,2020-09-14,105.4,0.0028
4606,2020-09-15,105.43,0.00272
4607,2020-09-16,105.495,0.00265
4608,2020-09-17,104.595,0.00329
4609,2020-09-18,104.845,0.00324
4610,2020-09-21,104.72,0.00316
4611,2020-09-22,104.835,0.00308
4612,2020-09-23,104.415,0.00314
4613,2020-09-24,104.31,0.00306
4614,2020-09-25,104.62,0.00306
4615,2020-09-28,104.64,0.00297
4616,2020-09-29,104.75,0.00289
4617,2020-09-30,104.5,0.00287
4618,2020-10-09,104.525,0.00278
4619,2020-10-12,104.505,0.0027
4620,2020-10-13,103.54,0.00344
4621,2020-10-14,105.37,0.00535
4622,2020-10-15,105.29,0.0052
4623,2020-10-16,105.43,0.00506
4624,2020-10-19,105.115,0.00496
4625,2020-10-20,105.135,0.00482
4626,2020-10-21,104.565,0.00486
4627,2020-10-22,104.16,0.00481
4628,2020-10-23,103.795,0.00474
4629,2020-10-26,103.74,0.00461
4630,2020-10-27,103.775,0.00447
4631,2020-10-28,104.545,0.00469
4632,2020-10-29,104.435,0.00456
4633,2020-10-30,104.47,0.00443
